name,Age,G,GS,MP,FG,FGA,FGP,Three_P,Three_PA,Three_PP,Two_P,Two_PA,Two_PP,eFGP,FT,FTA,FTP,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,year,place,team,team_abbr
Josh Davis,31,15,0,130,10,27,0.37,4,13,0.308,6,14,0.429,0.444,4,8,0.5,16,11,27,6,7,1,3,19,28,2012,Memphis,Grizzlies,MEM
Lester Hudson,27,3,0,20,3,11,0.273,1,3,0.333,2,8,0.25,0.318,2,3,0.667,0,0,0,1,0,0,2,0,9,2012,Memphis,Grizzlies,MEM
Brian Skinner,35,1,0,4,0,1,0.0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,2012,Memphis,Grizzlies,MEM
Marco Belinelli,25,66,55,1966,286,686,0.417,107,284,0.377,179,402,0.445,0.495,101,129,0.783,19,153,172,101,48,5,69,115,780,2012,New Orleans,Pelicans,NOP
Greivis Vásquez,25,66,26,1706,225,523,0.43,43,135,0.319,182,388,0.469,0.471,96,117,0.821,23,150,173,359,60,8,148,126,589,2012,New Orleans,Pelicans,NOP
Jarrett Jack,28,45,39,1530,266,583,0.456,39,112,0.348,227,471,0.482,0.49,129,148,0.872,23,153,176,285,31,9,106,93,700,2012,New Orleans,Pelicans,NOP
Al-Farouq Aminu,21,66,21,1477,150,365,0.411,13,47,0.277,137,318,0.431,0.429,86,114,0.754,95,213,308,66,59,34,91,136,399,2012,New Orleans,Pelicans,NOP
Chris Kaman,29,47,33,1372,266,597,0.446,0,0,0.0,266,597,0.446,0.446,84,107,0.785,89,275,364,101,25,77,129,106,616,2012,New Orleans,Pelicans,NOP
Trevor Ariza,26,41,41,1350,168,403,0.417,29,87,0.333,139,316,0.44,0.453,79,102,0.775,41,174,215,135,69,25,76,73,444,2012,New Orleans,Pelicans,NOP
Gustavo Ayón,26,54,24,1088,140,261,0.536,0,1,0.0,140,260,0.538,0.536,39,63,0.619,86,179,265,74,53,46,46,118,319,2012,New Orleans,Pelicans,NOP
Carl Landry,28,41,8,999,182,362,0.503,0,3,0.0,182,359,0.507,0.503,147,184,0.799,78,136,214,38,13,12,64,89,511,2012,New Orleans,Pelicans,NOP
Jason Smith,25,40,29,947,181,348,0.52,1,9,0.111,180,339,0.531,0.522,33,47,0.702,72,124,196,34,21,41,40,102,396,2012,New Orleans,Pelicans,NOP
Emeka Okafor,29,27,27,781,114,214,0.533,0,0,0.0,114,214,0.533,0.533,38,74,0.514,70,143,213,24,16,26,37,73,266,2012,New Orleans,Pelicans,NOP
Xavier Henry,20,45,0,759,90,228,0.395,7,17,0.412,83,211,0.393,0.41,52,85,0.612,24,82,106,35,26,8,35,59,239,2012,New Orleans,Pelicans,NOP
Lance Thomas,23,42,10,630,57,126,0.452,0,1,0.0,57,125,0.456,0.452,52,62,0.839,49,77,126,12,10,7,24,78,166,2012,New Orleans,Pelicans,NOP
Eric Gordon,23,9,9,310,63,140,0.45,10,40,0.25,53,100,0.53,0.486,49,65,0.754,2,23,25,31,13,4,24,20,185,2012,New Orleans,Pelicans,NOP
DaJuan Summers,24,15,6,209,28,65,0.431,5,16,0.313,23,49,0.469,0.469,7,9,0.778,8,15,23,10,7,0,8,31,68,2012,New Orleans,Pelicans,NOP
Solomon Jones,27,11,1,196,23,53,0.434,0,0,0.0,23,53,0.434,0.434,15,18,0.833,21,20,41,7,5,6,13,31,61,2012,New Orleans,Pelicans,NOP
Jerome Dyson,24,9,1,180,19,48,0.396,1,8,0.125,18,40,0.45,0.406,28,36,0.778,2,17,19,18,11,2,20,19,67,2012,New Orleans,Pelicans,NOP
Carldell Johnson,29,15,0,119,11,35,0.314,4,15,0.267,7,20,0.35,0.371,1,3,0.333,1,8,9,22,8,0,7,11,27,2012,New Orleans,Pelicans,NOP
Darryl Watkins,27,5,0,98,7,14,0.5,0,0,0.0,7,14,0.5,0.5,9,18,0.5,8,19,27,3,5,4,8,14,23,2012,New Orleans,Pelicans,NOP
Chris Johnson,26,7,0,82,9,18,0.5,0,0,0.0,9,18,0.5,0.5,5,7,0.714,7,15,22,1,5,1,8,13,23,2012,New Orleans,Pelicans,NOP
Trey Johnson,27,11,0,61,8,14,0.571,0,0,0.0,8,14,0.571,0.571,5,5,1.0,3,9,12,4,1,0,5,10,21,2012,New Orleans,Pelicans,NOP
Donald Sloan,24,3,0,41,5,14,0.357,0,2,0.0,5,12,0.417,0.357,2,4,0.5,2,1,3,8,2,0,5,2,12,2012,New Orleans,Pelicans,NOP
Jeff Foote,24,4,0,39,2,6,0.333,0,0,0.0,2,6,0.333,0.333,0,0,0.0,1,5,6,0,0,1,2,5,4,2012,New Orleans,Pelicans,NOP
Tony Parker,29,60,60,1923,427,890,0.48,14,61,0.23,413,829,0.498,0.488,227,284,0.799,22,149,171,463,57,5,153,75,1095,2012,San Antonio,Spurs,SAS
Tim Duncan,35,58,58,1634,361,733,0.492,0,4,0.0,361,729,0.495,0.492,173,249,0.695,110,410,520,132,38,88,97,98,895,2012,San Antonio,Spurs,SAS
Kawhi Leonard,20,64,39,1534,199,404,0.493,41,109,0.376,158,295,0.536,0.543,68,88,0.773,104,223,327,70,85,24,44,88,507,2012,San Antonio,Spurs,SAS
Danny Green,24,66,38,1522,211,477,0.442,102,234,0.436,109,243,0.449,0.549,79,100,0.79,54,174,228,86,58,46,67,107,603,2012,San Antonio,Spurs,SAS
DeJuan Blair,22,64,62,1363,269,504,0.534,0,1,0.0,269,503,0.535,0.534,73,119,0.613,154,197,351,78,59,12,92,168,611,2012,San Antonio,Spurs,SAS
Matt Bonner,31,65,2,1326,154,350,0.44,105,250,0.42,49,100,0.49,0.59,16,21,0.762,29,185,214,61,15,21,14,68,429,2012,San Antonio,Spurs,SAS
Gary Neal,27,56,7,1206,212,486,0.436,83,198,0.419,129,288,0.448,0.522,50,64,0.781,12,106,118,117,27,2,60,75,557,2012,San Antonio,Spurs,SAS
Richard Jefferson,31,41,41,1168,132,319,0.414,80,190,0.421,52,129,0.403,0.539,35,50,0.7,18,125,143,55,25,12,32,83,379,2012,San Antonio,Spurs,SAS
Tiago Splitter,27,59,2,1121,212,343,0.618,0,0,0.0,212,343,0.618,0.618,125,181,0.691,93,213,306,65,21,47,87,134,549,2012,San Antonio,Spurs,SAS
Manu Ginóbili,34,34,7,792,150,285,0.526,52,126,0.413,98,159,0.616,0.618,88,101,0.871,18,98,116,151,24,12,64,56,440,2012,San Antonio,Spurs,SAS
James Anderson,22,51,2,603,66,174,0.379,19,68,0.279,47,106,0.443,0.434,39,52,0.75,16,63,79,41,8,2,30,35,190,2012,San Antonio,Spurs,SAS
Stephen Jackson,33,21,1,500,62,153,0.405,19,62,0.306,43,91,0.473,0.467,44,54,0.815,6,75,81,41,28,7,37,38,187,2012,San Antonio,Spurs,SAS
Boris Diaw,29,20,7,406,40,68,0.588,8,13,0.615,32,55,0.582,0.647,5,8,0.625,23,62,85,47,14,6,28,54,93,2012,San Antonio,Spurs,SAS
Cory Joseph,20,29,1,266,22,70,0.314,3,15,0.2,19,55,0.345,0.336,11,17,0.647,5,20,25,34,7,3,12,16,58,2012,San Antonio,Spurs,SAS
Patty Mills,23,16,3,261,63,130,0.485,24,56,0.429,39,74,0.527,0.577,15,15,1.0,4,24,28,39,10,1,26,14,165,2012,San Antonio,Spurs,SAS
T.J. Ford,28,14,0,191,19,43,0.442,2,8,0.25,17,35,0.486,0.465,11,14,0.786,3,15,18,45,9,2,23,23,51,2012,San Antonio,Spurs,SAS
Eric Dawson,27,4,0,39,7,12,0.583,0,0,0.0,7,12,0.583,0.583,1,2,0.5,5,5,10,0,1,2,3,6,15,2012,San Antonio,Spurs,SAS
Derrick Byars,27,2,0,37,3,11,0.273,0,6,0.0,3,5,0.6,0.273,4,4,1.0,6,5,11,1,2,0,0,2,10,2012,San Antonio,Spurs,SAS
Justin Dentmon,26,2,0,19,2,6,0.333,0,4,0.0,2,2,1.0,0.333,0,0,0.0,0,1,1,1,1,0,1,2,4,2012,San Antonio,Spurs,SAS
Malcolm Thomas,23,3,0,15,0,3,0.0,0,0,0.0,0,3,0.0,0.0,1,2,0.5,1,2,3,1,1,1,0,0,1,2012,San Antonio,Spurs,SAS
Ike Diogu,28,2,0,14,0,2,0.0,0,0,0.0,0,2,0.0,0.0,2,2,1.0,0,1,1,0,0,0,1,1,2,2012,San Antonio,Spurs,SAS
